"id","name","series","type","race","cost","star","maxLv","maxExp","minHp","maxHp","minAtk","maxAtk","hpGrow","atkGrow","blendValue","saleValue","leaderSkillName","leaderSkillEffect","activeSkillName","activeSkillEffect","activeSkillFactor","normalSkillName","normalSkillEffect","normalSkillFactor"," normalSkillColors","normalSkillName2","normalSkillEffect2","normalSkillFactor2"," normalSkillColors2","passiveSkillName","passiveSkillEffect","getPath1","getPath2","getPath3","evolveParts","evoFriendType","evoFriendRace,"evoFriendLv"
"532","化合龙硝酸甘油 — Nitro, the Compound Dragon","主线乱入","无","龙","70","6","99","5000000","1210","3412","1228","3124","晚成","晚成","630","200","","","","","","硝酸之牙 — Nitro Fang","对单体敌人造成1.6倍ATK的无属性攻击","1.6","无 无","硝酸之爪 — Nitro Claw","对单体敌人造成2.3倍ATK的无属性攻击","2.3","无 无 无","","","无","无","进化","","不限","不限","0"
"533","泰坦妮亚 — Titania","妖精王","光","妖精","40","5","50","883884","711","1387","374","729","晚成","晚成","275","230","妖精提升：全部 — Spiri-Rise: Shift","所有妖精种族Unit的ATK和HP提升至1.5倍","无情 — Loveless","使全体敌人HP减少20%","","天上之光 — Celes Light","对单体敌人造成1.0倍ATK的光属性攻击","1.0","光 光","美女‧日落 — Beauty Sunset","对全体敌人造成1.0倍ATK的光属性攻击","1.0","心 心 心 心","","","无","无","","160 160 160","Lv.35或以上","不限","光"
"534","妖精王泰坦妮亚 — Titania, the Fairy Queen","妖精王","光","妖精","50","6","99","5000000","1232","2773","648","1458","晚成","晚成","630","420","妖精提升：全部Ⅱ — Spiri-Rise: ShiftII","所有妖精种族Unit的ATK和HP提升至2.0倍","无情 — Loveless","使全体敌人HP减少20%","","セレスライタラア","对单体敌人造成1.6倍ATK的光属性攻击","1.6","光 光","美女‧日出 — Beauty Sunrise","对全体敌人造成1.8倍ATK的光属性攻击","1.8","心 心 心 心","","","无","无","进化","","不限","不限","0"
"535","Appli-Style Egg","Appli Style","火","强化合成用","1","3","1","1","105","105","25","25","平均","平均","2000","200","防御：风 — Guard: Wind","减低来自风属性的伤害25%","","","","火球 — Fire Ball","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","火之重击 — Fire Blow","对单体敌人造成1.6倍ATK的火属性攻击","1.6","火 火 火","","","期间","无","","","不限","不限","0"
"536","High Appli-Style Egg","Appli Style","火","强化合成用","1","4","1","1","251","251","33","33","平均","平均","15000","1500","防御：风 — Guard: Wind","减低来自风属性的伤害25%","","","","火球 — Fire Ball","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","火之重击 — Fire Blow","对单体敌人造成1.6倍ATK的火属性攻击","1.6","火 火 火","","","期间","无","","","不限","不限","0"
"537","King Appli-Style Egg","Appli Style","火","强化合成用","1","5","1","1","502","502","49","49","平均","平均","50000","5000","防御：风 — Guard: Wind","减低来自风属性的伤害25%","","","","火球 — Fire Ball","对单体敌人造成1.0倍ATK的火属性攻击","1.0","火 火","火之雷电 — Fire Volt","对单体敌人造成2.3倍ATK的火属性攻击","2.3","火 火 火 火","","","期间","无","","","不限","不限","0"
"538","洋红 — Yōukōu","拘束兽","火","兽","20","5","35","132934","827","1192","527","760","晚成","晚成","275","230","火属性提升：生命Ⅲ — Fire Rise: LifeIII","所有火属性Unit的HP提升至2.5倍","技能‧加速 — Skill Accelerate","队伍其他成员的主动技能冷却减低5回合","","残忍‧之火 — Cruel Fire","回复15%的HP","","心 心 火","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","有","","163 163 50","Lv.35或以上","不限","火"
"539","炎拘兽洋红 — Yōukōu, the Fire Detained Beast","拘束兽","火","兽","25","6","99","5000000","1325","2982","844","1900","晚成","晚成","630","420","火属性提升：生命Ⅲ — Fire Rise: LifeIII","所有火属性Unit的HP提升至2.5倍","技能‧加速 — Skill Accelerate","队伍其他成员的主动技能冷却减低5回合","","善良‧之火 — Kind Fire","回复15%的HP","","心 火","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","无","进化","","不限","不限","0"
"540","琉璃 — Ruri","拘束兽","水","兽","20","5","35","132934","811","1168","515","743","晚成","晚成","275","230","水属性提升：生命Ⅲ — Aqua Rise: LifeIII","所有水属性Unit的HP提升至2.5倍","清洗：水 — Purge: Aqua","对单体敌人造成40倍ATK的水属性攻击","40","水球 — Aqua Ball","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","偷袭回避 — Back Attack Cancel","Back Attack 机率改变成 0%","无","有","","164 164 52","Lv.35或以上","不限","水"
"541","水拘兽琉璃 — Ruri, the Aqua Detained Beast","拘束兽","水","兽","25","6","99","5000000","1298","2922","826","1859","晚成","晚成","630","420","水属性提升：生命Ⅲ — Aqua Rise: LifeIII","所有水属性Unit的HP提升至2.5倍","清洗：水 — Purge: Aqua","对单体敌人造成40倍ATK的水属性攻击","40","水之‧叫喊 — Aqua Shout","对全体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","偷袭回避 — Back Attack Cancel","Back Attack 机率改变成 0%","无","无","进化","","不限","不限","0"
"542","常磐 — Tokiwa","拘束兽","风","兽","20","5","35","132934","840","1210","572","824","晚成","晚成","275","230","风属性提升：生命Ⅲ — Wind Rise: LifeIII","所有风属性Unit的HP提升至2.5倍","猫饭","回复50%的HP","","风球 — Wind Ball","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","有","","165 165 54","Lv.35或以上","不限","风"
"543","风拘兽常磐 — Tokiwa, the Wind Detained Beast","拘束兽","风","兽","25","6","99","5000000","1344","3025","916","2061","晚成","晚成","630","420","风属性提升：生命Ⅲ — Wind Rise: LifeIII","所有风属性Unit的HP提升至2.5倍","猫饭","回复50%的HP","","野兽之风 — Wild Wind","对单体敌人造成1.6倍ATK的风属性攻击","1.6","风 风","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","无","进化","","不限","不限","0"
"544","黄金 — Kogane","拘束兽","光","兽","20","5","35","132934","850","1224","498","718","晚成","晚成","275","230","光属性提升：生命Ⅲ — Light Rise: LifeIII","所有光属性Unit的HP提升至2.5倍","SP回复Ⅳ — SP HealIV","回复8格SP","","光球 — Light Ball","对单体敌人造成1.0倍ATK的光属性攻击","1.0","光 光","","","","","偷袭回避 — Back Attack Cancel","Back Attack 机率改变成 0%","无","有","","166 166 56","Lv.35或以上","不限","光"
"545","光拘兽黄金 — Kogane, the Light Detained Beast","拘束兽","光","兽","25","6","99","5000000","1360","3060","797","1795","晚成","晚成","630","420","光属性提升：生命Ⅲ — Light Rise: LifeIII","所有光属性Unit的HP提升至2.5倍","SP回复Ⅳ — SP HealIV","回复8格SP","","野兽之光 — Wild Light","对单体敌人造成1.6倍ATK的光属性攻击","1.6","光 光","","","","","偷袭回避 — Back Attack Cancel","Back Attack 机率改变成 0%","无","无","进化","","不限","不限","0"
"546","京 — Kyōu","拘束兽","闇","兽","20","5","35","132934","798","1150","523","754","晚成","晚成","275","230","闇属性提升：生命Ⅲ — Dark Rise: LifeIII","所有闇属性Unit的HP提升至2.5倍","清洗：闇 — Purge: Dark","对全体敌人造成40倍ATK的闇属性攻击","40","闇球 — Dark Ball","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","","","","","陷阱回避：全部Ⅲ — Trap Cancel: AllIII","回避Lv3或以下的所有陷阱","无","有","","167 167 58","Lv.35或以上","不限","闇"
"547","闇拘兽京 — Kyōu, the Dark Detained Beast","拘束兽","闇","兽","25","6","99","5000000","1277","2875","838","1887","晚成","晚成","630","420","闇属性提升：生命Ⅲ — Dark Rise: LifeIII","所有闇属性Unit的HP提升至2.5倍","清洗：闇 — Purge: Dark","对全体敌人造成40倍ATK的闇属性攻击","40","野兽之闇 — Wild Dark","对单体敌人造成1.6倍ATK的闇属性攻击","1.6","闇 闇","","","","","陷阱回避：全部Ⅲ — Trap Cancel: AllIII","回避Lv3或以下的所有陷阱","无","无","进化","","不限","不限","0"
"548","铅 — Namari","拘束兽","无","兽","20","5","35","132934","788","1136","477","688","晚成","晚成","275","230","无属性提升：生命Ⅲ — None Rise: LifeIII","所有无属性Unit的HP提升至2.5倍","攻击强化：无 — Strong: None","1回合内，所有无属性Unit的攻击力增强至1.5倍","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","有","","168 168 60","Lv.35或以上","不限","无"
"549","无拘兽铅 — Namari, the None Detained Beast","拘束兽","无","兽","25","6","99","5000000","1262","2840","765","1722","晚成","晚成","630","420","无属性提升：生命Ⅲ — None Rise: LifeIII","所有无属性Unit的HP提升至2.5倍","攻击强化：无 — Strong: None","1回合内，所有无属性Unit的攻击力增强至1.5倍","","野兽之无 — Wild None","对单体敌人造成1.6倍ATK的无属性攻击","1.6","无 无","","","","","Boost‧增强 — Boost Boost","增加 BOOST 出现机率，而且最多会有 2 格 BOOST","无","无","进化","","不限","不限","0"
"550","小龙蛋糕 — Little-dragon Cake","情人节","水","龙","8","3","15","9643","58","446","47","167","早熟","早熟","300","100","","","","","","水球 — Aqua Ball","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","","","无","无","","182 182","Lv.1或以上","不限","任何"
"551","龙蛋糕 — Dragon Cake","情人节","水","龙","15","4","50","220972","372","981","110","411","早熟","早熟","335","150","龙族提升：生命 — Drago-Rise: Life","所有龙种族Unit的HP提升至1.5倍","玉光宫","1回合内，所有龙种族Unit的攻击力增强至1.25倍","","水球 — Aqua Ball","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","甘甜‧水 — Sweet Aqua","对单体敌人造成1.6倍ATK的水属性攻击","1.6","火 风","","","无","无","进化","","不限","不限","0"
"552","小龙羊羹 — Little-dragon Yōkan","情人节","闇","龙","8","3","15","9643","53","421","56","191","早熟","早熟","300","100","","","","","","闇球 — Dark Ball","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","","","","","","","无","无","","185 185","Lv.1或以上","不限","任何"
"553","龙羊羹 — Dragon Yōkan","情人节","闇","龙","15","4","50","220972","341","871","138","455","早熟","早熟","335","150","龙族提升：生命 — Drago-Rise: Life","所有龙种族Unit的HP提升至1.5倍","玉光宫","1回合内，所有龙种族Unit的攻击力增强至1.25倍","","闇球 — Dark Ball","对单体敌人造成1.0倍ATK的闇属性攻击","1.0","闇 闇","甘甜‧闇 — Sweet Dark","对单体敌人造成1.6倍ATK的闇属性攻击","1.6","光 无","","","无","无","进化","","不限","不限","0"
"554","小龙壳巧克力 — Little-dragon Shell Chocolate","情人节","无","龙","8","3","15","9643","66","489","44","155","早熟","早熟","300","100","","","","","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","","","","","","","无","无","","186 186","Lv.1或以上","不限","任何"
"555","龙壳巧克力 — Dragon Shell Chocolate","情人节","无","龙","15","4","50","220972","389","951","121","428","早熟","早熟","335","150","龙族提升：生命 — Drago-Rise: Life","所有龙种族Unit的HP提升至1.5倍","玉光宫","1回合内，所有龙种族Unit的攻击力增强至1.25倍","","无球 — None Ball","对单体敌人造成1.0倍ATK的无属性攻击","1.0","无 无","甘甜‧无 — Sweet None","对单体敌人造成1.6倍ATK的无属性攻击","1.6","光 闇","","","无","无","进化","","不限","不限","0"
"556","敦庆 — Atsuyoshi","情人节","水","龙","20","5","50","883884","219","882","126","488","晚成","晚成","125","10","龙族提升：攻击 — Drago-Rise: Assault","所有龙种族Unit的ATK提升至1.5倍","玉光宫","1回合内，所有龙种族Unit的攻击力增强至1.25倍","","龙之水 — Drago-Aqua","对单体敌人造成1.0倍ATK的水属性攻击","1.0","水 水","","","","","义理之回报 — Giri Counter","以18%的机会率，对伤害来源造成相当于30%伤害的水属性反击","无","无","","184 182","Lv.35或以上","不限","水"
"557","甘男龙敦庆 — Atsuyoshi, the Sweet Boy Dragon","情人节","水","龙","35","6","99","5000000","752","1986","401","1222","晚成","晚成","500","50","龙族提升：全部 — Drago-Rise: Shift","所有龙种族Unit的ATK和HP提升至1.5倍","玉光宫","1回合内，所有龙种族Unit的攻击力增强至1.25倍","","ドラゴアクアラア","对单体敌人造成1.6倍ATK的水属性攻击","1.6","水 水","","","","","本命之回报 — Honmei Counter","以18%的机会率，对伤害来源造成相当于40%伤害的水属性反击","无","无","进化","","不限","不限","0"
"558","法蒂玛 — Fátima","童话女王","风","魔物","30","5","50","883884","666","1466","437","963","晚成","晚成","275","230","魔物提升：全部Ⅱ — Demon Rise: ShiftII","所有魔物种族Unit的ATK和HP提升至2.0倍","恶魔‧演奏 — Demon Conduct","对单体敌人造成20倍ATK的无属性攻击，并回复相应的HP","20","启示录 — Apocalypse","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风 风","误导方向 — Misdirection","对全体敌人造成1.8倍ATK的风属性攻击","1.8","风 风 风","","","无","期间","","177 177 177","Lv.35或以上","不限","风"
"559","幻奏者法蒂玛 — Fátima, the Illusionist","童话女王","风","魔物","40","6","99","5000000","1629","3666","1070","2666","晚成","晚成","630","500","魔物提升：全部Ⅲ — Demon Rise: ShiftIII","所有魔物种族Unit的ATK和HP提升至2.5倍","恶魔‧演奏 — Demon Conduct","对单体敌人造成20倍ATK的无属性攻击，并回复相应的HP","20","启示录‧玛利亚 — Apocalypse Maria","对单体敌人造成1.0倍ATK的风属性攻击","1.0","风","死亡方向 — Death Direction","对全体敌人造成2.5倍ATK的风属性攻击","2.5","风 风 风","","","无","无","进化","","不限","不限","0"
